Year,cluster,DivisionNm,StateAb,Metro_Area,Metro,ALP,COAL,GRN,Other,Household_Standalone,Language_English_Only,Household_Flat,Education_Diploma_or_Certificate,Education_Bachelor,Religion_Anglican_Uniting_Presbyterian,Income_1_to_999,Household_Rented,Australian_Citizens,Household_Semi_detached,Household_Owned_outright,Education_Postgraduate,Age_Gen_Y,Language_Chinese,Income_2000_or_more,Age_Baby_Boomers,Income_1000_to_1999,Relationship_Group_Household,Religion_No_Religion_Secular,Household_Owned_with_a_mortgage,Religion_Islam,Relationship_Living_Alone,Religion_Catholic,Relationship_De_Facto,Relationship_Married,Language_South_Asian,Language_Arabic,Relationship_Child_under_15,Relationship_Non_dependent_Child,Education_Not_Stated,Household_Social_or_community,Age_Silent_Gen,Religion_Other_Christianity,Age_Gen_Z,Religion_Buddhism
2016,1,Burt,WA,Greater Perth,Yes,12.50854322615021,-6.7914534745977235,-2.185955620260284,0.20543367377559996,87.60571906771362,66.99233909431861,0.8279472250413974,52.3422860712055,22.262681568700412,16.18744038061607,47.96737490809033,19.544896105977244,75.94191220471741,11.10873706888877,23.34633121450065,6.333807327866892,25.226474230224607,6.439782200392229,6.985893286235152,18.212142218114383,24.505203793121744,2.5177180994756077,29.86508985122557,50.755835692537794,5.146967335983742,6.844430319402511,18.46141996338407,7.13173367233434,38.25202606070237,5.618589990460898,1.0848506034518512,22.17384395359924,6.626410297155569,15.132829215782689,2.604917828463579,3.930490629980507,11.616374074973782,21.874833365919553,3.3736424555187554
2022,2,Gilmore,NSW,Non Metropolitan,No,3.515790884678786,6.368080480828482,-1.9582711068621492,-3.847824051322749,84.97158331262577,88.81607903874635,3.6460497084968586,55.44205505168769,18.743837430292192,23.207688413170427,55.787023560908345,19.572918012977507,89.90506403033352,8.998661865732238,45.629092455139414,5.978103883243457,15.631202555223735,0.30340523223188,7.549392446385814,30.238239191904388,21.871262083551947,2.376054273589876,41.23465415795414,27.021120682519346,0.2185494429356399,12.133508079596533,18.88325670329385,9.877506816549015,40.492076836023855,0.5665192263806532,0.07569868973189763,15.788667162015228,5.962564823587559,15.091213593373151,3.1336151242532626,4.336063221023188,5.203872475573297,15.890755635355404,0.7032652465415005
2007,1,Stirling,WA,Greater Perth,Yes,-2.6109499758346786,5.289753281814335,-0.30904635092347643,-1.6605092807564104,63.66588071585946,71.66159994401984,9.468130338989605,11.541825699745548,19.383481764206955,20.950448243956675,65.09095339400017,25.779830698465464,83.22252031571989,26.508445750067644,32.178887557496815,3.03223070398643,20.77216174183515,2.0090656756105334,3.682183256328313,24.552099533437016,16.260086408067252,3.780321682700036,18.465473941203456,32.20981021220672,2.4888619346411325,14.148285402441813,29.18989526719694,7.175673274614819,37.14242201182831,0.20681558425402552,1.183358342987319,17.19589478048244,6.236515470721121,17.37436386768448,6.097560975609756,13.982115085536549,11.292793108006189,11.577760497667184,2.692573845567711
2010,0,Menzies,VIC,Greater Melbourne,Yes,-5.592388070345315,9.894370504978866,-1.116721332559683,0,83.52340223330957,60.88429528883215,5.526253266809218,38.80964665545995,33.914751260755956,16.870535677758777,54.975315198363525,14.727963886909004,87.30286041658141,10.817296269897838,47.65264908529342,8.927650084050397,19.55484636471503,13.87736397188193,8.351527310635117,25.81809254940469,20.46773273539073,1.5484115433305488,22.457228417840103,33.90829175576146,1.9653245403742463,6.222926480593185,26.551518176388285,3.3345102868608927,47.4651004572895,1.8600806880580036,1.4991939377572647,17.1987357796743,8.369000766455102,12.015045853236357,0.6391066761701116,12.656601612045334,9.129513414444563,16.829916942841948,3.8971027417995567
2016,1,Holt,VIC,Greater Melbourne,Yes,19.08998929932355,-12.239366459782932,-3.744367242704042,-4.782994243381671,88.35074442707905,52.39958568304753,0.9936662005428972,54.55539185399933,20.265196521077897,10.17278217836645,54.69686745737199,20.728798223245867,78.16379530340711,10.06662828000329,21.97252611664062,6.15227413145763,25.226654124804867,2.9192332134082575,2.968389089304716,17.522415242364808,21.52617373024318,1.900719004536892,21.838706610557075,51.26922760549478,9.431214879382727,4.9486614841739405,23.173227519052073,5.499986734233636,39.52243241092038,11.587364333715293,1.6387536465396029,22.9810830171659,7.856517471014301,15.254740744261204,2.099202105782677,3.460853380298603,10.280864861619138,22.81101148781171,5.175459226308126
2022,2,O'Connor,WA,Non Metropolitan,No,-5.4447852711598586,8.48552994375359,-1.6687895906584131,1.2414550219891236,90.3978588868716,82.28894592200595,0.7857008702184937,54.23480985439577,16.482152730847208,15.534079811033637,45.18753264844158,20.057284167031867,82.88627949760385,6.78801727915858,36.66343204157015,3.043558395281686,19.020735953109824,0.3469304322151309,11.608566951070868,24.18569781508596,23.85861048232631,2.2356067789366847,46.47277930454928,30.307393726914167,0.5837061936450976,12.75190640900653,13.039701106089169,11.187382310127004,36.66982732141188,0.5672397737854595,0.04428899134661246,19.123519277768132,4.976027991826814,22.46359894329422,5.751893820822638,2.8062542951423004,9.285357378091712,17.938786057897097,0.6972677099184629
2007,0,Perth,WA,Greater Perth,Yes,3.6307078174021967,-5.760417979988041,2.5820485987425013,-0.2214245882550512,65.68893752564829,72.07612456747405,17.89029370957341,10.793217696355486,19.83109205483012,19.34146667610575,63.47923681257014,27.51450960467434,81.40469542648158,15.838430422293008,28.841381197115663,3.623725069836939,21.027008321142624,3.014312676942435,3.8598952487841376,25.259150897393543,15.883838383838384,5.150022783833993,21.551785166481817,34.117601078693845,2.115141074954181,15.158260016123943,27.7453964807954,8.644712397910897,34.945143538154156,0.4340987731991192,0.8037118590751808,16.43941252760349,5.801990956570507,19.31657246800494,5.125749907177613,12.156890503830242,9.364356451219608,10.738835669230648,3.4507712517010014
2010,1,Holt,VIC,Greater Melbourne,Yes,17.03536379301123,-13.346901047083849,-2.72826295299606,-3.102633533090118,91.50160488283524,61.581427639745016,3.95316735684944,55.00884761525905,18.63897614573188,15.306664422930284,62.02523811161159,18.471951969931315,82.34762029976335,4.382244840260108,22.1357414891317,4.189242945912951,23.589225907874468,2.6350114657185535,2.331946497954131,20.59338475370274,18.213389265206477,1.6606834561946782,18.49136775014593,53.52991069201217,6.65916417313932,5.105368447014333,28.04863298608007,5.774574552629415,39.43492916061495,7.56579639408411,1.6867229082952897,23.627743827245073,7.807404565509303,17.63898986296484,2.631009995177036,5.58894199172437,10.305060502000956,23.518246870350215,4.537781540710668
2016,0,Denison,TAS,Greater Hobart,Yes,-12.233220049108876,-22.287133887417372,0.5990158270157462,37.65790591457831,75.74163270347042,81.80480006238912,15.15129060145733,39.92320245752136,28.393971392915425,20.491899163595953,55.25196125287048,26.972952945535383,85.4857577352752,8.296900086451773,31.96245523033222,10.989728328693484,22.916362005596017,2.8893958004328244,6.54061804236073,23.313152584013334,22.222481261729634,5.97729404534722,41.92060985358055,31.102877608990983,1.184418319003334,14.196073357699648,16.610126532920006,9.913639745124042,32.55382691291738,1.8833713516991284,0.4201516835312238,16.894696553136892,4.721242897650699,14.84304502255928,6.039273805113004,6.178039055111969,4.591448792185764,18.31768594074464,1.2721530092998772
2022,0,Macnamara,VIC,Greater Melbourne,Yes,-0.5573479364917588,-8.58458700594895,20.006531856479675,-4.725379509589825,12.03029568898466,68.18108778841747,67.26637510041185,23.748532762549196,40.7123869364082,6.801802069880794,30.88528476749825,47.99112550524692,74.71507894470598,19.550664949570937,21.76036314024507,19.35458813781675,35.51106615897192,5.141969540972094,24.703647825852688,16.774750118990955,29.899240260789913,8.507157464212678,45.61355480303995,24.01341374781644,1.4711746186670158,21.010160028564936,15.212850162769522,15.991170837796604,28.63180446002532,3.002457909051414,0.4076677240238292,11.947284708020904,2.59421560035057,10.07215355934544,3.1188238744309995,1.8741075678248451,3.0744692880395648,14.664445502141838,2.1490337977372955
2007,1,Pearce,WA,Greater Perth,Yes,-11.592819564368192,10.395164320781303,0.7517717951882137,-0.22981032844016092,93.81268164885996,88.19148276503537,0.9906258954521264,10.16199543710728,11.051632062605949,28.999118044263152,64.71063061755716,16.486552867493554,83.81879698730008,4.345245405051373,30.648000327479636,1.645445391860717,21.76690278658251,0.2921297221322714,2.95400745530896,26.163832308922025,15.42487098324823,1.2919092475501546,25.653887495521317,46.40386425969135,0.4368437009067607,6.874748563491039,20.15682275445801,8.100620146800969,41.486834215100615,0.0964579271191462,0.1722462984270468,24.507563969243147,5.618514835702846,16.84446653666246,2.7692496622866267,11.84504285989912,9.038668246837362,15.47986549433588,0.6387288812942701
2010,2,Bendigo,VIC,Non Metropolitan,No,9.323895384879911,-7.79048533283629,0.752188134855647,0,90.48398668162838,92.6418597372296,5.216975405161789,52.62312456529659,18.926572384327493,29.756222479886755,68.24895161219719,20.257169662073913,91.9009875629678,3.3038391493901877,37.71085888780559,3.404762693339516,19.41556317294153,0.30587783381586153,2.6850984477732154,26.00167835350676,15.730632184411196,3.4584608775038936,27.90174919440315,34.403340630231234,0.18850610688651936,11.825358466247785,23.033312230133944,7.740109093419871,37.38789538692873,0.2624858620419835,0.1131036641319116,19.256292818400116,5.362609035881148,19.05077335806313,4.247530398631372,11.40000284466696,7.208758064860327,18.79755927574779,0.8400970272942616
2016,2,Braddon,TAS,Non Metropolitan,No,5.328645927446971,-0.7202432668724228,-3.4353264281307583,0.43557136963163146,90.49851539303016,91.57473658164425,1.4533520862634786,60.1338199513382,13.72749391727494,26.36657937604388,63.6613841726257,20.586549981767984,90.94583170092996,7.1860186487472,36.510913163515134,2.4452554744525545,16.798203136269034,0.28764665855619936,3.3869123173015296,26.688165838982876,17.638335574518354,2.083050617451486,36.33523723116894,31.455435745168515,0.08969626987236323,13.416564888949202,15.20609522238489,9.36694259736735,37.085538517211745,0.22269418726931564,0.05051858877868734,18.38218663771656,5.317320305785498,20.45742092457421,6.878678960254207,7.816975416761112,10.433635070210528,19.72840981681057,0.5577664597810174
2022,1,La Trobe,VIC,Greater Melbourne,Yes,-6.040668039615667,9.54063191719144,-1.0107404961924369,-4.859840206381882,91.23726746607876,70.1722241662651,0.5940340171884715,52.873487852285194,23.49956318393739,10.265149869883142,43.563420420903725,20.872845158545346,84.14404643060776,7.861849903685778,22.658596795909844,8.529242603492392,25.617074509202272,1.7601484269269,9.782365025695295,14.466362579586828,30.17145571479539,1.574787932155498,38.844246068748845,52.03746968450729,3.4616882053705123,6.020582044683235,18.689240505461136,8.706986537770828,39.17650146337098,12.591433230519227,0.8182660009467789,23.455786307836885,6.369175281111368,10.556828581673964,0.5561169522615478,1.8085903616590644,8.485958763981639,21.12421740849359,3.729833182200128
2007,2,O'Connor,WA,Non Metropolitan,No,-23.600184973228252,21.972076161998515,-0.9670942349763384,2.2135111839339867,89.18117573622845,90.71814298379948,4.498740441848541,9.69596967865253,10.89019947395076,32.38595614720742,69.47094175896036,22.558352096662727,88.31184528605964,4.373899279934013,38.9482132108701,1.040662625998595,19.74627022060305,0.15313935681470137,2.180795300028026,27.402493773625967,12.382059559273827,1.8028240040342915,24.131929055496908,28.408052254943488,0.7026761323803153,10.409912830487716,19.212390307581973,8.643109286074491,40.22404725884302,0.03062787136294027,0.01934391875554123,22.71450183704344,4.498955406670989,18.836483638561695,6.119446240274651,14.130040541956491,8.99054771670548,14.557222190877656,0.4794636453741831
2010,0,Denison,TAS,Greater Hobart,Yes,-2.5691700039767653,-21.42100557384359,7.530060514493094,17.864303991740783,74.70048623991177,85.80937758833154,16.098551305829865,41.18810617662073,28.12446826612217,27.706925974170225,62.56386550532821,25.68549801995087,88.38402197180824,8.584390194997242,32.79863652313399,8.765101242130338,23.318983811313892,1.9423850023231857,4.621429614130699,24.75090442409911,20.07566541774123,5.7734622163351546,31.70963214282108,31.685798786906613,0.9956277200529116,14.039562556787704,20.406329203396847,9.592880053421494,33.157451094155384,0.9282640754732228,0.5929173148017212,17.145234211649825,4.884563596755301,15.715926493108729,6.521630156900096,9.785969805371977,5.723344743671301,16.895046383314135,1.2642250562943664
2016,1,Makin,SA,Greater Adelaide,Yes,6.818050972193689,-13.085727403618796,-5.421016364382915,10.917443215009662,86.89173079007261,77.59015186994046,3.6053610779957377,57.40175533390774,20.21992785898915,17.97551348096608,57.39923099481899,17.167009862360462,86.21261791663879,9.333116578158304,31.33557313680864,5.420798224221271,21.527225057352872,2.126848196962601,4.214050637036071,22.444202176399376,23.02453647886865,2.396151289218034,33.8388974376129,42.82179112026299,2.804576169130929,9.26149645080813,18.426440088312035,7.1641492304722965,40.669521270131746,2.978524118552218,0.9272763765304074,18.25206768126613,6.88250137607137,12.84372855119237,4.046096600556338,6.3626574277821994,11.790325817889878,19.323403316099604,1.7501839834080417
2022,1,Isaacs,VIC,Greater Melbourne,Yes,7.5186784406011284,-4.088276628249634,0.9543958588003908,-6.102239574904679,59.440335042766165,69.33205411901558,14.758627079683952,42.55295209475336,32.14967246203436,10.150745637224995,42.21055969081663,22.3332004507463,86.66634068451818,25.30941335074169,32.98553312596825,10.770721879834824,21.36476334051805,4.786320739269077,15.165982961849496,19.13957863523666,28.16596950621066,2.317634248141421,39.54975322213049,39.820576442377885,4.664511510178227,10.343739401247252,22.69770974166134,8.404460413763786,39.17710069565776,3.6494232344499022,0.5435727260054091,18.461413490951603,6.759341094164337,8.66448328220477,1.6120973587677458,2.4650212426647395,4.437270299738612,18.464921570337516,3.6402352754676577
2007,1,Moore,WA,Greater Perth,Yes,-11.127438300183854,12.864425089651904,0.530701677269553,-1.789045151250797,91.64827267594066,86.9115658130099,2.943894050613418,12.413673534256075,16.61947004941197,30.51503943052551,61.30328518583759,17.59663261639546,82.97413793103448,5.205071608233664,31.641086186540733,2.698875949952322,24.979056129572744,1.0313686139348195,5.201911220715166,29.84327003630271,19.03734366742998,1.8511962435715883,21.703363807662782,47.66439094502336,0.7929722939493336,5.939293433703511,24.862167632074815,6.143325631661325,43.413207125288814,0.17276733126826926,0.34553466253653853,21.033949467093983,7.281806663188492,12.30242436501286,0.8777783481340794,9.552150237363865,8.735780584827971,12.718165316950572,0.949996510572964
2010,0,Ryan,QLD,Greater Brisbane,Yes,-13.552875091036022,2.183192764628025,7.550842363477358,4.841682302261594,73.25067114742068,83.06083996839482,19.73076848793866,30.830477726264867,38.38439830679299,25.747702364150804,48.02050369198312,29.016744886725768,83.43621260214763,6.925855109411515,31.707128647855225,14.64422495464624,28.125759662912245,3.6926734064034257,12.219804852320674,21.580504011020174,24.29291930379747,8.035989264815875,27.328529850695876,35.40375070011781,1.247239798226718,7.492630560077434,24.674009197296183,6.7102233563582505,39.05289864636954,1.446544703093661,0.364675135233696,18.735976065819,4.688577001481221,9.75231808103205,1.7961643200648936,7.351511222753423,8.280942959206412,18.048915538989277,1.904961272765334
2016,0,Moncrieff,QLD,Non Metropolitan,No,-10.873609002492447,17.241805299766966,-0.0451525293072752,0,42.830058323559186,74.34388549176708,36.105978566493675,47.83400714554344,22.667121098157203,21.053515554532616,53.79282336901343,38.167387008146015,74.08573188103784,19.344783817220712,26.23917479393949,5.817506581421587,25.33004840295146,3.1351667423502554,6.086647521248513,22.628690880585314,20.386969512372,7.918451765401093,31.838115914081506,27.87480518645865,0.8466194318132336,12.83793765696558,21.290519230888854,10.223075786674546,33.36499025670248,1.5352364127223077,0.4634323855259802,14.54389408296928,5.179776150377421,19.850037608123355,2.6446440334838286,6.897109510122314,6.646055848267882,15.890228576405738,2.0266613584478437
2022,0,Goldstein,VIC,Greater Melbourne,Yes,-22.35757038065983,4.056487985615291,-4.544069299519986,29.274723502974663,58.06864972919408,76.16378669459367,17.092381554443097,28.463636763605965,40.83439658585947,12.861935884258092,35.97363099064073,23.332023441370943,86.29702176625358,23.948811700182816,38.23574638213535,15.982885300717143,17.036759383724537,4.73660053397462,25.122673899070342,21.43521869506773,24.27610641666797,2.374388617163184,42.68176793437154,33.25360077910096,0.5940952491773818,10.354003488730037,19.646516559031348,8.024079077880767,41.300407018503954,1.7861644977988091,0.2928456451331381,17.698806307076648,5.21599343297876,7.70271459369088,1.6760921936134223,2.7989608106710784,2.813386860087013,20.319770447730328,1.4668140591768
2007,0,Kalgoorlie,WA,Non Metropolitan,No,-1.9200092145729997,5.482108807654498,-1.693407578923881,-2.311733412345431,79.00933439654769,78.32200312460415,5.2558750410432005,6.720359470254362,9.932730712634012,20.601169409595915,52.08714498831874,32.71025845489939,80.68838897564682,8.830151508044468,19.365354847788357,1.1154614252680262,22.603004820379297,0.21675181916705372,5.967292481774425,24.65219380035889,19.77369324738931,2.475922611437825,24.824271933466083,27.64904545241334,0.5023817397606298,8.754794170288928,21.970405916002335,12.779340322168244,31.04321145487088,0.11893200467283142,0.06404031020844769,25.61067075769198,4.663768857069803,25.39809754046668,15.54716450114921,7.030013018542627,10.348782392716169,17.231624503008337,0.685321869085229
2010,1,Petrie,QLD,Greater Brisbane,Yes,4.603123414928852,-3.146734488213397,-2.568421190684507,-2.941098184356888,80.07339449541284,86.82472129080331,8.64123611781748,55.20752437656398,19.023211666235223,28.798635937041045,61.66915911425019,29.000482858522453,83.7629863151107,9.97006277160792,28.280057943022697,3.484338596945379,19.86416197395005,0.8354111139770154,4.268391560512423,23.001475877287252,19.86360606115205,2.623711025687961,21.39014063317166,34.192177691936266,0.4742697893009894,9.618494111904326,24.742984460858413,8.173164927695405,37.980505216913784,1.1743043017224084,0.19989682744389992,20.612911098907805,6.099365428030996,17.53041677452757,4.83631096088846,9.8812133717348,12.165521589305287,20.435168866153692,0.9836441400457075
2016,0,Brisbane,QLD,Greater Brisbane,Yes,-9.053607459190356,7.849307938437455,9.70289876023656,-8.232793195344023,40.947247777468014,73.86469009272815,51.29789672583093,28.118380737515142,38.7890013103061,15.10614934114202,38.924640135478406,46.53997459963448,75.05185456320156,6.585509401232847,20.013629464424,12.931637488547135,36.42104877780896,3.91776476329917,15.762771662432966,16.483409199077407,26.8839966130398,12.480391411611048,36.36346998535871,26.281634296688654,1.2182772083943387,14.118183640045055,24.579062957540263,12.285514867974596,30.13261279689303,2.4389946315275743,0.6289653489507077,14.069118978349357,2.9100181746563747,14.106972207717998,3.772883561007341,3.2803290091893147,4.568081991215227,14.848736316707956,1.9302098584675451
2022,0,Flinders,VIC,Greater Melbourne,Yes,-10.456663850294376,6.4551160854072265,-2.6138332687938934,7.714360301761021,84.66341630313917,89.03863551700282,2.6772731160721923,53.1890415808038,22.0685470107081,17.19772763557022,50.0477698205276,17.829099307159353,89.71316055558512,11.583269181421606,41.65255324608673,5.6005764927495925,15.32173855209338,0.29335852269703583,10.829141959273269,27.163712546972167,24.319970943315777,1.7600304184733728,48.753392581555,33.79180566247541,0.15166835187057634,12.148377803288998,18.338566334947583,9.921833297991355,39.864286811105664,0.2042201053695918,0.07849502421371933,16.154695486220284,6.3571684496084355,14.021669047649148,1.5345137285091095,4.450134681254364,4.419668990474163,16.914635362974295,0.61731680059603
2007,1,Hasluck,WA,Greater Perth,Yes,-2.025930860859667,1.21117554137345,0.6204334762240133,-0.16877243061181435,90.45811873136353,85.54908083564867,3.6007951567723864,9.97868571943202,10.349434120860977,26.27092946064893,69.16379168720223,17.726122707147375,84.98160092446135,4.856781422246318,31.65492003252914,1.5400318213202846,23.34633538743936,0.9326875005122404,2.207573517332019,26.403730169135965,13.608920650566782,2.243709267842239,24.77031888999074,43.26375711574953,1.6645221567486497,9.355743789178344,22.2772236655548,8.189050485678262,37.93884183048319,0.16473654446657324,0.4860137854163081,20.343437572141426,7.519578072558734,16.75572633664555,3.736333242974609,12.718795070145536,9.756017604104349,12.90645076701193,1.2350738011916371
2010,1,Longman,QLD,Greater Brisbane,Yes,-0.8402076855140095,0.5092254686173874,-2.4331377996681702,0.4001321382957861,88.04436636980145,90.38963420655408,4.418253125255331,60.880729934983336,12.688266040175565,31.211368575541194,64.39369950511622,28.21921725631179,86.50116752379138,6.160634038728654,28.339733638369147,2.025168915842576,20.244502916963537,0.26803222029427115,2.781120228714117,23.515593586207384,17.187938225475207,2.3419540229885056,23.943016002935284,37.41523000245118,0.18839434393610116,7.1415607985480944,20.611893539555755,8.494404113732607,38.47171808832426,0.2990675300125552,0.07688292634756726,22.23911070780399,6.135813672111313,20.339106521699534,2.986355094370455,9.967761733106654,11.294487877847082,22.008789689398053,0.7317038751375914
